ID,Name,PubChem CID,CAS number,canonical SMILES,Taste,Class taste,Reference_(cod)/[pp],taste_word_count,taste_has_multiple,smiles_length,num_carbons,num_oxygens,num_nitrogens,num_sulfurs,num_halogens,num_rings,num_aromatic,num_double_bonds,num_triple_bonds,num_brackets,num_branches,C_O_ratio,N_C_ratio,ring_aromatic_ratio,heteroatom_ratio
3686*,3-Amino-3-{[1-(propanoyloxy)pentan-2-yl]carbamoyl}propanoic acid,*,*,CCCC(COC(=O)CC)NC(=O)C(N)CC(O)=O,Non-sweet,Non-sweetness,Iwamura1981_(118),1,False,32,12,5,2,0,0,0,0,3,0,0,10,2.0,0.15384615384615385,0.0,0.21212121212121213
3687*,3-Amino-3-{[1-oxo-1-(propan-2-yloxy)pentan-3-yl]carbamoyl}propanoic acid,*,*,CCC(CC(=O)OC(C)C)NC(=O)C(N)CC(O)=O,Non-sweet,Non-sweetness,Iwamura1981_(144),1,False,34,12,5,2,0,0,0,0,3,0,0,12,2.0,0.15384615384615385,0.0,0.2
3688*,3-Amino-3-{[3-(benzoyloxy)-1-methoxy-1-oxopropan-2-yl]carbamoyl}propanoic acid,*,*,COC(=O)C(COC(=O)c1ccccc1)NC(=O)C(N)CC(O)=O,Non-sweet,Non-sweetness,Iwamura1981_(127),1,False,42,9,7,2,0,0,2,6,4,0,0,12,1.125,0.2,2.0,0.20930232558139536
3689*,3-Amino-3-{[3-(cyclohexyloxy)-2-(methoxycarbonyl)-3-oxopropyl]carbamoyl}propanoic acid,*,*,COC(=O)C(CNC(=O)C(N)CC(O)=O)C(=O)OC1CCCCC1,Non-sweet,Non-sweetness,Iwamura1981_(152),1,False,42,15,7,2,0,0,2,0,4,0,0,12,1.875,0.125,0.0,0.20930232558139536
3690*,3-Amino-3-{[3-(cyclopentyloxy)-2-(methoxycarbonyl)-3-oxopropyl]carbamoyl}propanoic acid,*,*,COC(=O)C(CNC(=O)C(N)CC(O)=O)C(=O)OC1CCCC1,Non-sweet,Non-sweetness,Iwamura1981_(151),1,False,41,14,7,2,0,0,2,0,4,0,0,12,1.75,0.13333333333333333,0.0,0.21428571428571427
3691*,3-Amino-3-{[3-methoxy-2-(methoxycarbonyl)-3-oxopropyl]carbamoyl}propanoic acid,*,*,COC(=O)C(CNC(=O)C(N)CC(O)=O)C(=O)OC,Non-sweet,Non-sweetness,Iwamura1981_(150),1,False,35,10,7,2,0,0,0,0,4,0,0,12,1.25,0.18181818181818182,0.0,0.25
3692*,"3-Amino-3-{[4-(cyclohexyloxy)-1-methoxy-1,4-dioxobutan-2-yl]carbamoyl}propanoic acid",*,*,COC(=O)C(CC(=O)OC1CCCCC1)NC(=O)C(N)CC(O)=O,Non-sweet,Non-sweetness,Iwamura1981_(158),1,False,42,15,7,2,0,0,2,0,4,0,0,12,1.875,0.125,0.0,0.20930232558139536
3693^,"3-Amino-5-(aminocarbonyl)-2,4,6-triiodobenzoic acid",22389716,75630-43-2,NC(=O)c1c(c(c(c(c1I)C(O)=O)I)N)I,Non-sweet,Non-sweetness,Belitz1990_(41),1,False,32,2,3,2,0,3,2,6,2,0,0,12,0.5,0.6666666666666666,2.0,0.15151515151515152
3694^,"3-Carbamoyl-2,4,6-tribromophenoxyacetic acid methyl ester",54510282,*,COC(=O)COc1c(cc(c(c1Br)C(N)=O)Br)Br,Non-sweet,Non-sweetness,Belitz1990_(26),1,False,35,4,4,1,0,3,2,6,2,0,0,10,0.8,0.2,2.0,0.1388888888888889
3695^,3-Carbamoylbenzoic acid,3014284,4481-28-1,NC(=O)c1cccc(c1)C(O)=O,Non-sweet,Non-sweetness,Belitz1990_(1),1,False,22,2,3,1,0,0,2,6,2,0,0,6,0.5,0.3333333333333333,2.0,0.17391304347826086
3696^,"3-Cyano-2,4,6-triiodobenzoic acid",23459478,*,OC(=O)c1c(cc(c(c1I)C#N)I)I,Non-sweet,Non-sweetness,Belitz1990_(43),1,False,26,2,2,1,0,3,2,6,1,1,0,8,0.6666666666666666,0.3333333333333333,2.0,0.1111111111111111
3697^,3-Methyl-2-(4-propan-2-ylphenyl)sulfonylbutanoic acid,15130544,*,CC(C)C(C(O)=O)S(=O)(=O)c1ccc(cc1)C(C)C,Non-sweet,Non-sweetness,Polański1993_(27)/[188]; Polański1997_(25),1,False,38,8,4,0,1,0,2,6,3,0,0,14,1.6,0.0,2.0,0.1282051282051282
3698,3'-O-acetate mannosucrose,*,*,CC(=O)OC1C(O)C(CO)OC1(CO)OC1OC(CO)C(O)C(O)C1O,Lacking sweet,Non-sweetness,Hough1993a_(18)/[98],2,False,45,14,12,0,0,0,4,0,1,0,0,14,1.0769230769230769,0.0,0.0,0.2608695652173913
3699,3-Phenylosulfonylbutanoic acid,24264181,*,CC(CC(O)=O)S(=O)(=O)c1ccccc1,Non-sweet,Non-sweetness,Lysiak2005_(5c),1,False,28,4,4,0,1,0,2,6,3,0,0,8,0.8,0.0,2.0,0.1724137931034483
3700,"4',6'-Dichloro sucrose",*,*,OCC1OC(OC2(CO)OC(CCl)C(Cl)C2O)C(O)C(O)C1O,Non-sweet,Non-sweetness,Hough1993a_(26)//[101],1,False,41,12,9,0,0,2,4,0,0,0,0,12,1.2,0.0,0.0,0.21428571428571427
3701^,"5-(carbamoyl)-2,4,6-triiodoisophthalic acid",3018820,79211-46-4,NC(=O)c1c(c(c(c(c1I)C(O)=O)I)C(O)=O)I,Non-sweet,Non-sweetness,Belitz1990_(46),1,False,37,3,5,1,0,3,2,6,3,0,0,14,0.5,0.25,2.0,0.15789473684210525
3702*,"5-Chloro-6-{[2-(chloromethyl)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}-2-(hydroxymethyl)oxane-3,4-diol",*,*,OCC1OC(OC2(CCl)OC(CO)C(O)C2O)C(Cl)C(O)C1O,Non-sweet,Non-sweetness,Lichtenthaler1993_(54)/[38],1,False,41,12,9,0,0,2,4,0,0,0,0,12,1.2,0.0,0.0,0.21428571428571427
3703^,"5-Cyano-2,4,6-triiodoisophthalic acid",3018444,73511-89-4,OC(=O)c1c(c(c(c(c1I)C(O)=O)I)C#N)I,Non-sweet,Non-sweetness,"Belitz1990_(42,47)",1,False,34,3,4,1,0,3,2,6,2,1,0,12,0.6,0.25,2.0,0.14285714285714285
3704*,6-(2-hydroxy-6-methylhept-5-en-2-yl)-3-methylcyclohex-2-en-1-ol,*,*,CC(C)=CCCC(C)(O)C1CCC(=CC1O)C,Non-sweet,Non-sweetness,Kinghorn2002_(6),1,False,29,15,2,0,0,0,2,0,2,0,0,8,5.0,0.0,0.0,0.06666666666666667
3705,"6,1'-Dichloro sucrose",*,*,OCC1OC(CCl)(OC2OC(CCl)C(O)C(O)C2O)C(O)C1O,Non-sweet,Non-sweetness,Hough1993a_[98],1,False,41,12,9,0,0,2,4,0,0,0,0,12,1.2,0.0,0.0,0.21428571428571427
3706,6-Iodosaccharin (sodium salt),*,*,[Na+].Ic1ccc2c(c1)S(=O)(=O)[N-]C2=O,Non-sweet,Non-sweetness,Suami1998,1,False,35,1,3,1,1,1,4,6,3,0,4,6,0.25,0.5,1.2,0.1388888888888889
3707,6-Methoxysaccharin (sodium salt),15291088,*,[Na+].COc1ccc2c(c1)S(=O)(=O)[N-]C2=O,Non-sweet,Non-sweetness,Suami1998,1,False,36,2,4,1,1,0,4,6,3,0,4,6,0.4,0.3333333333333333,1.2,0.16216216216216217
3708*,6‐Methyl‐2‐(4‐methyl‐2‐oxocyclohex‐3‐en‐1‐yl)hept‐5‐en‐2‐yl acetate,*,*,CC(=O)OC(C)(CCC=C(C)C)C1CCC(=CC1=O)C,Non-sweet,Non-sweetness,Kinghorn2002_(5),1,False,36,17,3,0,0,0,2,0,4,0,0,10,4.25,0.0,0.0,0.08108108108108109
3709,6-Mono-O-acetate sucrose,*,*,CC(=O)OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,Non-sweet,Non-sweetness,Hough1993a_[92],1,False,45,14,12,0,0,0,4,0,1,0,0,14,1.0769230769230769,0.0,0.0,0.2608695652173913
3710,6-O-ethylsaccharin (sodium salt),*,*,[Na+].CCOc1ccc2c(c1)S(=O)(=O)[N-]C2=O,Non-sweet,Non-sweetness,Suami1998,1,False,37,3,4,1,1,0,4,6,3,0,4,6,0.6,0.25,1.2,0.15789473684210525
3711,Abrusoside E dimethyl ester,*,*,COC(=O)C1OC(OC2C(O)C(O)C(CO)OC2OC2CCC34CC54CCC4(C)C(CCC4(C)C5CCC3C2(C)C(=O)OC)C(C)C2CC=C(C)C(=O)O2)C(O)C(O)C1O,Non-sweet,Non-sweetness,Kinghorn1998_(16),1,False,110,44,16,0,0,0,16,0,4,0,0,30,2.588235294117647,0.0,0.0,0.14414414414414414
3712,Astilbin,119258,29838-67-3,CC1OC(OC2C(Oc3cc(cc(c3C2=O)O)O)c2ccc(c(c2)O)O)C(O)C(O)C1O,Non-sweet,Non-sweetness,Shallenberger1993_[270],1,False,57,9,11,0,0,0,8,12,1,0,0,16,0.75,0.0,1.3333333333333333,0.1896551724137931
3713*,Azepane‐1‐sulfonate,*,*,[O-]S(=O)(=O)N1CCCCCC1,Non-Sweet,Non-sweetness,Benson1976_(6b),1,False,22,6,3,1,1,0,2,0,2,0,2,4,1.5,0.14285714285714285,0.0,0.21739130434782608
3714*,Azocane‐1‐sulfonate,*,*,[O-]S(=O)(=O)N1CCCCCCC1,Non-Sweet,Non-sweetness,Benson1976_(6c),1,False,23,7,3,1,1,0,2,0,2,0,2,4,1.75,0.125,0.0,0.20833333333333334
3715*,Azonane‐1‐sulfonate,*,*,[O-]S(=O)(=O)N1CCCCCCCC1,Non-Sweet,Non-sweetness,Benson1976_(6d),1,False,24,8,3,1,1,0,2,0,2,0,2,4,2.0,0.1111111111111111,0.0,0.2
3716*,"Barium bis(N,N‐dimethylsulfamate)",*,*,[Ba+2].CN(C)S([O-])(=O)=O.CN(C)S([O-])(=O)=O,Non-sweet,Non-sweetness,Spillane1989a_(5),1,False,44,4,6,2,2,0,1,0,4,0,6,12,0.5714285714285714,0.4,0.0,0.2222222222222222
3717,Cyclobutyl sulfamic acid sodium salt,*,*,[Na+].[O-]S(=O)(=O)NC1CCC1,Sweet; Non-sweet(3),Non-sweetness,Belitz2009_[436]; Miyashita1986b_(25); Okuyama1988_(40); Spillane2009b_(6A),2,True,26,4,3,1,1,0,2,0,2,0,4,4,1.0,0.2,0.0,0.18518518518518517
3718*,Disodium [2-(sulfonatoamino)phenyl]sulfanide,*,*,[Na+].[Na+].[O-]S(=O)(=O)Nc1ccccc1[S-],Non-sweet,Non-sweetness,Spillane2009b_(3H),1,False,38,0,3,1,2,0,2,6,2,0,8,4,0.0,1.0,2.0,0.15384615384615385
3719*,Disodium [3-(sulfonatoamino)phenyl]sulfanide,*,*,[Na+].[Na+].[O-]S(=O)(=O)Nc1cccc(c1)[S-],Non-sweet,Non-sweetness,Spillane2009b_(4H),1,False,40,0,3,1,2,0,2,6,2,0,8,6,0.0,1.0,2.0,0.14634146341463414
3720*,Disodium [4-(sulfonatoamino)phenyl]sulfanide,*,*,[Na+].[Na+].[O-]S(=O)(=O)Nc1ccc(cc1)[S-],Non-sweet,Non-sweetness,Spillane2009b_(5H),1,False,40,0,3,1,2,0,2,6,2,0,8,6,0.0,1.0,2.0,0.14634146341463414
3721,Ethanol,702,64-17-5,CCO,Non-sweet,Non-sweetness,Shallenberger1993_[300],1,False,3,2,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.25
3722,L-Ala-L-Asp-L-Phe-OMe,*,*,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(O)=O)NC(=O)C(C)N,Non-sweet,Non-sweetness,Belitz2009_[37],1,False,46,11,6,3,0,0,2,6,4,0,0,14,1.5714285714285714,0.25,2.0,0.19148936170212766
3723,L-Ama-L-Phe-OMe,*,*,COC(=O)C(Cc1ccccc1)NC(=O)C(N)C(O)=O,Not-sweet,Non-sweetness,Ariyoshi1976_(28),1,False,35,7,5,2,0,0,2,6,3,0,0,10,1.1666666666666667,0.25,2.0,0.19444444444444445
3724,L-Asp-L-Nva-Ome (isomer II),*,*,CCCC(NC(=O)C(N)CC(O)=O)C(=O)OC,Non-sweet,Non-sweetness,Ariyoshi1976_(18),1,False,30,10,5,2,0,0,0,0,3,0,0,10,1.6666666666666667,0.18181818181818182,0.0,0.22580645161290322
3725^,"Methyl 2-(3-carbamoyl-2,4,6-trichlorophenoxy)acetate",54549175,*,COC(=O)COc1c(cc(c(c1Cl)C(N)=O)Cl)Cl,Non-sweet,Non-sweetness,Belitz1990_(7),1,False,35,4,4,1,0,3,2,6,2,0,0,10,0.8,0.2,2.0,0.1388888888888889
3726*,"Methyl 3‐(3‐carbamoyl‐2,4,6‐triiodophenyl)propanoate",*,*,COC(=O)CCc1c(cc(c(c1I)C(N)=O)I)I,Non-sweet,Non-sweetness,Belitz1990_(39),1,False,32,5,3,1,0,3,2,6,2,0,0,10,1.25,0.16666666666666666,2.0,0.12121212121212122
3727,Methyl β-D-fructofuranoside,128889,13403-14-0,COC1(CO)OC(CO)C(O)C1O,Non-sweet,Non-sweetness,Hough1993a_(4)/[92],1,False,21,7,6,0,0,0,2,0,0,0,0,6,1.0,0.0,0.0,0.2727272727272727
3728^,N-(3-methylpent-3-en-2-ylidene)hydroxylamine,73629649,*,CC=C(C)C(C)=NO,Non-sweet,Non-sweetness,Acton1976_(40); Iwamura1980_(34),1,False,14,6,1,1,0,0,0,0,2,0,0,4,3.0,0.14285714285714285,0.0,0.13333333333333333
3729*,N‐(oxan‐4‐yl)sulfamate,*,*,[O-]S(=O)(=O)NC1CCOCC1,Non-Sweet,Non-sweetness,Benson1976_(5),1,False,22,5,4,1,1,0,2,0,2,0,2,4,1.0,0.16666666666666666,0.0,0.2608695652173913
3730^,N-[1-(cyclohex-1-en-1-yl)ethylidene]hydroxylamine,71368547,67267-61-2,CC(=NO)C1=CCCCC1,Non-sweet,Non-sweetness,Acton1976_(41); Iwamura1980_(29),1,False,16,8,1,1,0,0,2,0,2,0,0,2,4.0,0.1111111111111111,0.0,0.11764705882352941
3731*,"N-{[4-(1,2-dimethoxyethyl)cyclohex-1-en-1-yl]methylidene}hydroxylamine",*,*,COCC(OC)C1CCC(=CC1)C=NO,Non-sweet (Menthol); Non-sweet,Non-sweetness,Acton1976_(32); Iwamura1980_(20),3,True,23,11,3,1,0,0,2,0,2,0,0,4,2.75,0.08333333333333333,0.0,0.16666666666666666
3732*,N-({4-[(2-methoxyethoxy)methyl]cyclohex-1-en-1-yl}methylidene)hydroxylamine,*,*,COCCOCC1CCC(=CC1)C=NO,Non-sweet,Non-sweetness,Acton1976_(31),1,False,21,11,3,1,0,0,2,0,2,0,0,2,2.75,0.08333333333333333,0.0,0.18181818181818182
3733*,N‐Cyclododecylsulfamate,*,*,[O-]S(=O)(=O)NC1CCCCCCCCCCC1,Non-Sweet,Non-sweetness,Benson1976_(1h),1,False,28,12,3,1,1,0,2,0,2,0,2,4,3.0,0.07692307692307693,0.0,0.1724137931034483
3734^,N-Hexylsulfamate,149151666,*,CCCCCCNS([O-])(=O)=O,Non-Sweet,Non-sweetness,Benson1976_(9c),1,False,20,6,3,1,1,0,0,0,2,0,2,4,1.5,0.14285714285714285,0.0,0.23809523809523808
3735^,N-Octadecylsulfamate,154127122,*,CCCCCCCCCCCCCCCCCCNS([O-])(=O)=O,Non-Sweet,Non-sweetness,Benson1976_(9f),1,False,32,18,3,1,1,0,0,0,2,0,2,4,4.5,0.05263157894736842,0.0,0.15151515151515152
3736*,N‐Pentadecylsulfamate,*,*,CCCCCCCCCCCCCCCNS([O-])(=O)=O,Non-Sweet,Non-sweetness,Benson1976_(9e),1,False,29,15,3,1,1,0,0,0,2,0,2,4,3.75,0.0625,0.0,0.16666666666666666
3737,Polydextrose,71306906,68424-04-4,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,Non-sweet,Non-sweetness,Auerbach2012b_[495],1,False,39,12,11,0,0,0,4,0,0,0,0,12,1.0,0.0,0.0,0.275
3738,Polypodoside C,14282756,120015-17-0,COC1C(O)C(C)OC(OC2OC(CCC2C)C(C)C2CCC3C4=CC(=O)C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(O)C2O)C1O,Non-sweet,Non-sweetness,Kinghorn1998_(24),1,False,91,40,13,0,0,0,14,0,2,0,0,22,2.857142857142857,0.0,0.0,0.14130434782608695
3739^,Pyrrolidine-1-sulfonate,145749020,*,[O-]S(=O)(=O)N1CCCC1,Non-Sweet,Non-sweetness,Benson1976_(6a),1,False,20,4,3,1,1,0,2,0,2,0,2,4,1.0,0.2,0.0,0.23809523809523808
3740,Selligueain B,*,*,COC(=O)CC1C(O)C(Oc2c1c(cc(c2C1C(O)C(Oc2c1c(cc1c2C2C(O)C(Oc3cc(cc(c23)O)O)(O1)c1ccc(cc1)O)O)c1ccc(cc1)O)O)O)c1ccc(cc1)O,Non-sweet,Non-sweetness,Kinghorn1998_(27),1,False,118,12,17,0,0,0,20,36,1,0,0,32,0.6666666666666666,0.0,1.7142857142857142,0.14285714285714285
3741^,Sodium (3-phenylpropyl)sulfamate,109374008,105201-64-7,[Na+].[O-]S(=O)(=O)NCCCc1ccccc1,Non-sweet,Non-sweetness,Miyashita1986b_(50),1,False,31,3,3,1,1,0,2,6,2,0,4,4,0.75,0.25,2.0,0.15625
3742*,Sodium 2-(sulfonatoamino)butan-1-ol,*,*,[Na+].CCC(CO)NS([O-])(=O)=O,Non-sweet,Non-sweetness,Spillane2009b_(29H),1,False,27,4,4,1,1,0,0,0,2,0,4,6,0.8,0.2,0.0,0.21428571428571427
3743^,Sodium 2-ethylcyclohexylsulfamate,23663562,*,[Na+].CCC1CCCCC1NS([O-])(=O)=O,Non-sweet,Non-sweetness,Miyashita1986b_(22); Okuyama1988_(37),1,False,30,8,3,1,1,0,2,0,2,0,4,4,2.0,0.1111111111111111,0.0,0.16129032258064516
3744*,Sodium 2-methyl-2-(sulfonatoamino)propan-1-ol,*,*,[Na+].CC(C)(CO)NS([O-])(=O)=O,Non-sweet,Non-sweetness,Spillane2009b_(31H),1,False,29,4,4,1,1,0,0,0,2,0,4,8,0.8,0.2,0.0,0.2
3745*,Sodium 3-(sulfonatoamino)benzen-1-olate,*,*,[Na+].[O-]c1cccc(c1)NS([O-])(=O)=O,Non-sweet,Non-sweetness,Kelly2005_(42),1,False,34,0,4,1,1,0,2,6,2,0,6,6,0.0,1.0,2.0,0.17142857142857143
3746*,Sodium 3‐(sulfonatoamino)propanoate,*,*,[Na+].[O-]C(=O)CCNS([O-])(=O)=O,Non-sweet,Non-sweetness,Spillane1989a_(27),1,False,31,3,5,1,1,0,0,0,3,0,6,6,0.5,0.25,0.0,0.21875
3747*,Sodium 4‐(sulfonatoamino)butanoate,*,*,[Na+].[O-]C(=O)CCCNS([O-])(=O)=O,Non-sweet,Non-sweetness,Spillane1989a_(28),1,False,32,4,5,1,1,0,0,0,3,0,6,6,0.6666666666666666,0.2,0.0,0.21212121212121213
3748^,Sodium 4-methylpiperidine-1-sulfonate,112704957,*,[Na+].CC1CCN(CC1)S([O-])(=O)=O,Non-sweet,Non-sweetness,Spillane1989a_(35),1,False,30,6,3,1,1,0,2,0,2,0,4,6,1.5,0.14285714285714285,0.0,0.16129032258064516
3749*,Sodium 4-phenyl-1-(sulfonatoamino)pyridin-1-ium,*,*,[Na+].[O-]S(=O)(=O)N[n+]1ccc(cc1)-c1ccccc1,Non-sweet,Non-sweetness,Spillane2009b_(39H),1,False,42,0,3,1,1,0,4,12,2,0,6,6,0.0,1.0,2.4,0.11627906976744186
3750^,Sodium azepane-1-sulfonate,67467923,*,[Na+].[O-]S(=O)(=O)N1CCCCCC1,Non-sweet,Non-sweetness,Spillane1983_(XXIX),1,False,28,6,3,1,1,0,2,0,2,0,4,4,1.5,0.14285714285714285,0.0,0.1724137931034483
3751^,Sodium azocane-1-sulfonate,67467509,*,[Na+].[O-]S(=O)(=O)N1CCCCCCC1,Non-sweet,Non-sweetness,Spillane1983_(XXXII),1,False,29,7,3,1,1,0,2,0,2,0,4,4,1.75,0.125,0.0,0.16666666666666666
3752^,Sodium azonane-1-sulfonate,67467031,*,[Na+].[O-]S(=O)(=O)N1CCCCCCCC1,Non-sweet,Non-sweetness,Spillane1983_(XXXIII),1,False,30,8,3,1,1,0,2,0,2,0,4,4,2.0,0.1111111111111111,0.0,0.16129032258064516
3753^,Sodium benzylsulfamate,23702294,15790-83-7,[Na+].[O-]S(=O)(=O)NCc1ccccc1,Non-sweet,Non-sweetness,Miyashita1986b_(28),1,False,29,1,3,1,1,0,2,6,2,0,4,4,0.25,0.5,2.0,0.16666666666666666
3754^,Sodium hexylsulfamate,23670423,42731-84-0,[Na+].CCCCCCNS([O-])(=O)=O,Non-sweet,Non-sweetness,"Miyashita1986b_(31); Okuyama1988_(11); Shallenberger1993_[259]; Spillane2009b_(21A,28A)",1,False,26,6,3,1,1,0,0,0,2,0,4,4,1.5,0.14285714285714285,0.0,0.18518518518518517
3755^,Sodium isopropylsulfamate,86615403,*,[Na+].CC(C)NS([O-])(=O)=O,Non-sweet,Non-sweetness,Benson1976_(10a); Miyashita1986b_(34); Okuyama1988_(14); Shallenberger1993_[259],1,False,25,3,3,1,1,0,0,0,2,0,4,6,0.75,0.25,0.0,0.19230769230769232
3756^,Sodium methylsulfamate,23681536,*,[Na+].CNS([O-])(=O)=O,Non-sweet,Non-sweetness,Miyashita1986b_(30); Okuyama1988_(10); Shallenberger1993_[259],1,False,21,1,3,1,1,0,0,0,2,0,4,4,0.25,0.5,0.0,0.22727272727272727
3757^,Sodium morpholine-4-sulfonate,112704959,*,[Na+].[O-]S(=O)(=O)N1CCOCC1,Non-sweet,Non-sweetness,Spillane1983_(XXX); Spillane2009b_(74A),1,False,27,4,4,1,1,0,2,0,2,0,4,4,0.8,0.2,0.0,0.21428571428571427
3758*,"Sodium N‐(1,3‐dioxo‐2,3‐dihydro‐1H‐isoindol‐2‐yl)sulfamate",*,*,[Na+].[O-]S(=O)(=O)NN1C(=O)c2ccccc2C1=O,Non-sweet,Non-sweetness,Spillane1989a_(44),1,False,39,2,5,2,1,0,4,6,4,0,4,6,0.3333333333333333,0.6666666666666666,1.2,0.2
3759*,Sodium N‐(1‐benzylpiperidin‐3‐yl)sulfamate,*,*,[Na+].[O-]S(=O)(=O)NC1CCCN(C1)Cc1ccccc1,Non-sweet,Non-sweetness,Spillane1983_(XIV),1,False,39,6,3,2,1,0,4,6,2,0,4,6,1.5,0.2857142857142857,1.2,0.15
3760*,Sodium N‐(1‐ethylpiperidin‐3‐yl)sulfamate,*,*,[Na+].CCN1CCCC(C1)NS([O-])(=O)=O,Non-sweet,Non-sweetness,Spillane1983_(XIII),1,False,32,7,3,2,1,0,2,0,2,0,4,6,1.75,0.25,0.0,0.18181818181818182
3761*,Sodium N-(1-methoxypropan-2-yl)sulfamate,*,*,[Na+].COCC(C)NS([O-])(=O)=O,Non-sweet,Non-sweetness,Spillane2009b_(22H),1,False,27,4,4,1,1,0,0,0,2,0,4,6,0.8,0.2,0.0,0.21428571428571427
3762*,Sodium N‐(1‐methylcyclohexyl)sulfamate,*,*,[Na+].CC1(CCCCC1)NS([O-])(=O)=O,Non-Sweet,Non-sweetness,Miyashita1986b_(48); Okuyama1988_(45); Suami1998,1,False,31,7,3,1,1,0,2,0,2,0,4,6,1.75,0.125,0.0,0.15625
3763*,Sodium N‐(1‐methylcyclopentyl)sulfamate,*,*,[Na+].CC1(CCCC1)NS([O-])(=O)=O,Non-sweet,Non-sweetness,Miyashita1986b_(47); Okuyama1988_(44),1,False,30,6,3,1,1,0,2,0,2,0,4,6,1.5,0.14285714285714285,0.0,0.16129032258064516
3764*,Sodium N‐(1‐phenylpiperidin‐4‐yl)sulfamate,*,*,[Na+].[O-]S(=O)(=O)NC1CCN(CC1)c1ccccc1,Non-sweet,Non-sweetness,Spillane1989a_(39),1,False,38,5,3,2,1,0,4,6,2,0,4,6,1.25,0.3333333333333333,1.2,0.15384615384615385
3765*,"Sodium N-(2,2-dimethoxyethyl)sulfamate",*,*,[Na+].COC(CNS([O-])(=O)=O)OC,Non-sweet,Non-sweetness,Spillane1989a_(25); Spillane2009b_(25H),1,False,28,4,5,1,1,0,0,0,2,0,4,6,0.6666666666666666,0.2,0.0,0.2413793103448276
3766*,"Sodium N‐(2,3‐dihydro‐1H‐inden‐2‐yl)sulfamate",*,*,[Na+].[O-]S(=O)(=O)NC1Cc2ccccc2C1,Non-sweet,Non-sweetness,Spillane1989a_(15),1,False,33,3,3,1,1,0,4,6,2,0,4,4,0.75,0.25,1.2,0.14705882352941177
3767^,"Sodium N-(2,3-dihydro-1H-inden-5-yl)sulfamate",23683369,*,[Na+].[O-]S(=O)(=O)Nc1ccc2c(c1)CCC2,Non-sweet,Non-sweetness,Spillane2006_(69),1,False,35,3,3,1,1,0,4,6,2,0,4,6,0.75,0.25,1.2,0.1388888888888889
3768*,"Sodium N‐(2,3‐dimethylcyclohexyl)sulfamate",*,*,[Na+].CC1CCCC(NS([O-])(=O)=O)C1C,Non-sweet,Non-sweetness,Miyashita1986b_(18); Okuyama1988_(33),1,False,32,8,3,1,1,0,2,0,2,0,4,6,2.0,0.1111111111111111,0.0,0.15151515151515152
3769^,"Sodium N-(2,4,4-trimethylpentan-2-yl)sulfamate",87409614,*,[Na+].CC(C)(C)CC(C)(C)NS([O-])(=O)=O,Non-sweet,Non-sweetness,Miyashita1986b_(45); Okuyama1988_(25); Shallenberger1993_[260],1,False,36,8,3,1,1,0,0,0,2,0,4,12,2.0,0.1111111111111111,0.0,0.13513513513513514
3770*,"Sodium N-(2,5-dichlorophenyl)sulfamate",*,*,[Na+].[O-]S(=O)(=O)Nc1cc(ccc1Cl)Cl,Aniline- or hydrocarbon-like; Non-sweet,Non-sweetness,Spillane1993b; Spillane2006_(9),4,True,34,0,3,1,1,2,2,6,2,0,4,6,0.0,1.0,2.0,0.14285714285714285
3771*,"Sodium N‐(2,5‐dimethylcyclohexyl)sulfamate",*,*,[Na+].CC1CCC(C)C(C1)NS([O-])(=O)=O,Non-sweet,Non-sweetness,Miyashita1986b_(19); Okuyama1988_(35),1,False,34,8,3,1,1,0,2,0,2,0,4,8,2.0,0.1111111111111111,0.0,0.14285714285714285
3772*,"Sodium N-(2,6-difluorophenyl)sulfamate",*,*,[Na+].[O-]S(=O)(=O)Nc1c(cccc1F)F,Aniline- or hydrocarbon-like; Non-sweet,Non-sweetness,Spillane1993b; Spillane2006_(4),4,True,32,0,3,1,1,2,2,6,2,0,4,6,0.0,1.0,2.0,0.15151515151515152
3773*,"Sodium N‐(2,6‐dimethylcyclohexyl)sulfamate",*,*,[Na+].CC1CCCC(C)C1NS([O-])(=O)=O,Non-sweet,Non-sweetness,Miyashita1986b_(20); Okuyama1988_(34); Suami1998,1,False,32,8,3,1,1,0,2,0,2,0,4,6,2.0,0.1111111111111111,0.0,0.15151515151515152
3774*,Sodium N-(2-aminophenyl)sulfamate,*,*,[Na+].Nc1ccccc1NS([O-])(=O)=O,Non-sweet,Non-sweetness,Kelly2005_(24),1,False,29,0,3,2,1,0,2,6,2,0,4,4,0.0,2.0,2.0,0.2
3775*,Sodium N-(2-bromophenyl)sulfamate,*,*,[Na+].[O-]S(=O)(=O)Nc1ccccc1Br,Non-sweet,Non-sweetness,Kelly2005_(28),1,False,30,0,3,1,1,1,2,6,2,0,4,4,0.0,1.0,2.0,0.16129032258064516
